lh.aparc.volume	lh_bankssts_volume	lh_caudalanteriorcingulate_volume	lh_caudalmiddlefrontal_volume	lh_cuneus_volume	lh_entorhinal_volume	lh_fusiform_volume	lh_inferiorparietal_volume	lh_inferiortemporal_volume	lh_isthmuscingulate_volume	lh_lateraloccipital_volume	lh_lateralorbitofrontal_volume	lh_lingual_volume	lh_medialorbitofrontal_volume	lh_middletemporal_volume	lh_parahippocampal_volume	lh_paracentral_volume	lh_parsopercularis_volume	lh_parsorbitalis_volume	lh_parstriangularis_volume	lh_pericalcarine_volume	lh_postcentral_volume	lh_posteriorcingulate_volume	lh_precentral_volume	lh_precuneus_volume	lh_rostralanteriorcingulate_volume	lh_rostralmiddlefrontal_volume	lh_superiorfrontal_volume	lh_superiorparietal_volume	lh_superiortemporal_volume	lh_supramarginal_volume	lh_frontalpole_volume	lh_temporalpole_volume	lh_transversetemporal_volume	lh_insula_volume	BrainSegVolNotVent	eTIV
IXI528-Guys-1073	2925.0	1942.0	5645.0	3120.0	3150.0	11559.0	15770.0	13687.0	2745.0	12867.0	10099.0	6493.0	6366.0	13391.0	2702.0	3897.0	6028.0	2775.0	4495.0	1866.0	11489.0	3778.0	14635.0	10761.0	2500.0	18539.0	26718.0	13413.0	14620.0	14276.0	1119.0	2519.0	1291.0	8836.0	1384717.0	1907117.53942
IXI531-Guys-1057	2294.0	1793.0	6263.0	3022.0	2557.0	9956.0	9274.0	12457.0	2345.0	13375.0	7245.0	5912.0	3864.0	12173.0	2348.0	2919.0	5032.0	2271.0	3620.0	1893.0	8487.0	3184.0	12469.0	8660.0	3019.0	14339.0	21479.0	12762.0	13337.0	9402.0	917.0	2550.0	1181.0	8618.0	1153095.0	1656969.44214
IXI532-IOP-1145	2782.0	1080.0	6701.0	2623.0	1597.0	10452.0	14027.0	11703.0	2382.0	14399.0	7613.0	6303.0	5477.0	11487.0	1705.0	3790.0	4210.0	2526.0	3733.0	2015.0	10679.0	2164.0	13989.0	10359.0	3119.0	19146.0	22763.0	12475.0	13969.0	10621.0	991.0	2152.0	1234.0	7192.0	1203276.0	1625473.80456
IXI533-Guys-1066	1879.0	1354.0	4316.0	2560.0	2197.0	7836.0	9440.0	9706.0	2472.0	10266.0	5546.0	5002.0	4044.0	7126.0	2162.0	2471.0	3068.0	1956.0	2830.0	1832.0	8490.0	2621.0	10507.0	6857.0	1849.0	12874.0	17206.0	8428.0	10273.0	7662.0	821.0	2266.0	900.0	5909.0	931202.0	1359625.60362
IXI534-Guys-1062	2338.0	1568.0	4439.0	2360.0	2087.0	8272.0	9863.0	8613.0	2722.0	8869.0	6664.0	6418.0	4234.0	9234.0	1917.0	2646.0	4557.0	2227.0	2841.0	2132.0	8166.0	2822.0	11573.0	7809.0	1846.0	11070.0	18410.0	11169.0	8936.0	10311.0	892.0	2315.0	760.0	6132.0	970751.0	1437141.93369
IXI535-Guys-1061	1538.0	1359.0	6509.0	2734.0	2563.0	8897.0	11271.0	11932.0	1847.0	12994.0	6956.0	5136.0	4686.0	9883.0	1621.0	3020.0	4056.0	2179.0	3163.0	1414.0	8027.0	2913.0	11583.0	8102.0	1984.0	12436.0	21659.0	14132.0	10328.0	9559.0	1001.0	2669.0	928.0	7054.0	1077676.0	1536324.07075
IXI536-Guys-1059	2263.0	837.0	4633.0	2304.0	1754.0	8086.0	11412.0	10200.0	2091.0	8972.0	6605.0	4946.0	4379.0	10295.0	1822.0	3038.0	3714.0	2425.0	2922.0	1552.0	8341.0	2726.0	9219.0	8609.0	2169.0	12882.0	18927.0	12898.0	10184.0	11014.0	831.0	3352.0	950.0	6863.0	957667.0	1355071.23592
IXI537-HH-2378	2182.0	1457.0	6973.0	3476.0	1963.0	8195.0	10734.0	10646.0	2236.0	12085.0	7456.0	6375.0	4678.0	10570.0	1911.0	3177.0	4445.0	2094.0	3719.0	2250.0	10230.0	2583.0	12122.0	8410.0	2859.0	14846.0	18139.0	12383.0	11673.0	8396.0	773.0	2099.0	1025.0	6214.0	1117018.0	1696120.89846
IXI538-HH-2411	1322.0	2088.0	4827.0	2041.0	1478.0	5452.0	7731.0	8070.0	1714.0	8273.0	5649.0	4535.0	4118.0	8049.0	1335.0	2061.0	4080.0	1679.0	3089.0	1328.0	6093.0	2324.0	7398.0	6486.0	2150.0	11059.0	15338.0	10573.0	8237.0	7492.0	558.0	1865.0	639.0	4405.0	1037527.0	1537436.56825
IXI539-Guys-1067	2578.0	1081.0	4679.0	2698.0	2536.0	7807.0	10109.0	9753.0	1835.0	11535.0	6673.0	5361.0	4420.0	9257.0	1770.0	2760.0	3408.0	1912.0	2509.0	1887.0	7633.0	2060.0	11379.0	6525.0	2007.0	11330.0	17746.0	9507.0	10124.0	7822.0	802.0	2055.0	758.0	5748.0	930791.0	1310435.83823
IXI541-IOP-1146	2041.0	1164.0	5314.0	2984.0	1410.0	8264.0	10668.0	9257.0	2778.0	11644.0	6169.0	5641.0	5182.0	9367.0	1579.0	2862.0	4756.0	2505.0	4693.0	1805.0	9590.0	2201.0	11408.0	7926.0	2987.0	14208.0	21905.0	13428.0	12018.0	8605.0	1180.0	2400.0	1262.0	6889.0	1054117.0	1453015.18335
IXI542-IOP-1147	1782.0	890.0	3882.0	2520.0	1336.0	6779.0	8710.0	8581.0	2486.0	9972.0	5721.0	4899.0	4376.0	7108.0	1326.0	2170.0	3708.0	1862.0	2835.0	1735.0	7331.0	2766.0	9590.0	6459.0	1521.0	9997.0	15953.0	10168.0	9709.0	9209.0	924.0	2345.0	1029.0	4689.0	875315.0	1208071.52198
IXI543-IOP-1148	2415.0	1212.0	3924.0	2925.0	1847.0	8873.0	11682.0	10153.0	1958.0	10167.0	7206.0	4826.0	5657.0	9289.0	1664.0	2930.0	4078.0	1763.0	3908.0	1132.0	7129.0	2949.0	8617.0	8681.0	3581.0	14587.0	19419.0	10962.0	12251.0	10569.0	789.0	2153.0	1040.0	5709.0	1158041.0	1605605.64208
IXI544-HH-2395	1668.0	1075.0	5551.0	2563.0	2318.0	8044.0	8123.0	10129.0	1927.0	10821.0	6274.0	4063.0	4243.0	8396.0	1674.0	2489.0	4409.0	1775.0	3156.0	1386.0	7629.0	2014.0	11690.0	7161.0	2186.0	11757.0	18651.0	10552.0	11842.0	9026.0	771.0	2223.0	1169.0	6658.0	946245.0	1301392.36608
IXI546-HH-2450	2286.0	1777.0	4404.0	2287.0	1586.0	7936.0	10672.0	9015.0	1983.0	9760.0	6634.0	4312.0	3743.0	9346.0	1969.0	2890.0	4433.0	2125.0	3087.0	1743.0	7749.0	2767.0	11290.0	8494.0	2434.0	11610.0	18822.0	11333.0	12733.0	9592.0	932.0	3002.0	1016.0	6985.0	942887.0	1301781.1202
IXI547-IOP-1149	1923.0	1004.0	5109.0	2984.0	2326.0	8629.0	8099.0	9218.0	2138.0	13569.0	6019.0	6751.0	4097.0	8360.0	1995.0	2585.0	4343.0	2219.0	3786.0	1810.0	8121.0	2108.0	9943.0	7437.0	1698.0	13053.0	18411.0	9769.0	12481.0	8336.0	913.0	1140.0	1155.0	6432.0	1039860.0	1400625.50949
IXI548-IOP-1150	1357.0	1299.0	4056.0	2976.0	1487.0	6052.0	6200.0	7301.0	1421.0	8904.0	5593.0	5892.0	3818.0	6593.0	1547.0	2160.0	2617.0	1575.0	2588.0	1767.0	6522.0	1486.0	8553.0	5833.0	1586.0	11403.0	14659.0	9336.0	9080.0	6431.0	846.0	1671.0	792.0	4654.0	821066.0	1165057.88122
IXI549-Guys-1046	3355.0	2096.0	8983.0	3313.0	2028.0	9983.0	14774.0	14491.0	3335.0	14080.0	9961.0	6396.0	7011.0	14256.0	2468.0	4095.0	6183.0	2978.0	5289.0	1459.0	11561.0	4381.0	16865.0	13503.0	3753.0	17618.0	29501.0	16274.0	14045.0	15438.0	1321.0	3130.0	1416.0	9536.0	1344200.0	1765346.14985
IXI550-Guys-1069	2307.0	1460.0	6160.0	2510.0	2299.0	8885.0	11026.0	9509.0	1948.0	12809.0	7177.0	6943.0	5296.0	8723.0	1868.0	3331.0	3919.0	2172.0	3399.0	1818.0	10336.0	3408.0	11112.0	7660.0	2373.0	12395.0	20192.0	9263.0	10600.0	9491.0	844.0	2239.0	1099.0	6605.0	1073601.0	1425416.17724
IXI551-Guys-1065	2346.0	1374.0	5913.0	3031.0	1734.0	9025.0	9617.0	8759.0	2558.0	11770.0	7509.0	5712.0	5082.0	10998.0	1986.0	3484.0	4023.0	2075.0	3023.0	1639.0	7615.0	3040.0	11881.0	8425.0	1873.0	12501.0	21839.0	11446.0	12606.0	11484.0	1001.0	2399.0	932.0	6442.0	1062015.0	1645100.88929
IXI552-Guys-1063	1899.0	567.0	5920.0	2439.0	1936.0	9420.0	10452.0	10889.0	2359.0	12811.0	7027.0	6447.0	4767.0	9259.0	1883.0	3228.0	3906.0	2563.0	3824.0	1410.0	9896.0	2556.0	13210.0	8552.0	1292.0	12664.0	20896.0	12033.0	9343.0	10700.0	863.0	2208.0	1126.0	6601.0	1050636.0	1489295.72935
IXI553-IOP-1151	2709.0	1130.0	6804.0	3115.0	2447.0	10699.0	15323.0	13312.0	3127.0	13158.0	8921.0	6526.0	7114.0	11481.0	1796.0	3412.0	5544.0	2624.0	5511.0	2100.0	9805.0	2454.0	15797.0	11382.0	2250.0	18369.0	23633.0	13658.0	13229.0	10124.0	1097.0	2859.0	1393.0	8314.0	1310541.0	1746356.48855
IXI554-Guys-1068	1919.0	1935.0	5088.0	2732.0	2263.0	8384.0	10963.0	9759.0	2947.0	12909.0	7495.0	5339.0	4986.0	9861.0	2382.0	2926.0	3855.0	2123.0	4045.0	1599.0	6910.0	2601.0	10607.0	9049.0	2922.0	13840.0	19134.0	13736.0	10253.0	8605.0	812.0	2416.0	769.0	5966.0	1066046.0	1581321.13198
IXI555-Guys-1074	1789.0	1623.0	4686.0	1981.0	1562.0	6177.0	9938.0	9146.0	1921.0	10001.0	6099.0	5479.0	4347.0	10027.0	1340.0	3295.0	3534.0	1845.0	3003.0	1232.0	8877.0	2014.0	11335.0	7860.0	2477.0	11593.0	16245.0	12082.0	9836.0	9654.0	732.0	1909.0	882.0	5908.0	926935.0	1333278.30947
IXI556-HH-2452	3262.0	2642.0	6056.0	1771.0	2418.0	9589.0	11459.0	12520.0	2567.0	10746.0	6775.0	4853.0	5060.0	13337.0	1827.0	2481.0	4514.0	2468.0	3488.0	1104.0	8613.0	3743.0	11393.0	8667.0	3208.0	14719.0	19979.0	11716.0	10846.0	11937.0	832.0	1748.0	745.0	7015.0	1192311.0	1710923.65711
IXI558-Guys-1079	2079.0	2109.0	4654.0	2397.0	1708.0	8760.0	10580.0	10915.0	2313.0	9247.0	6600.0	4905.0	4079.0	10017.0	1784.0	3095.0	3928.0	1849.0	2780.0	1460.0	7728.0	2173.0	10782.0	7806.0	2548.0	13385.0	19386.0	11656.0	9989.0	9712.0	719.0	2330.0	947.0	6297.0	1053891.0	1469721.19519
IXI559-HH-2394	1857.0	1428.0	4318.0	1909.0	1669.0	6971.0	8486.0	8012.0	1623.0	9739.0	5513.0	4132.0	4298.0	9376.0	1993.0	2425.0	3436.0	1913.0	3723.0	1452.0	7144.0	2562.0	9589.0	6940.0	2090.0	11530.0	17196.0	10333.0	13015.0	8376.0	755.0	2010.0	958.0	5930.0	910147.0	1337536.25427
IXI560-Guys-1070	2522.0	1961.0	6754.0	3644.0	1982.0	9991.0	11942.0	10797.0	2992.0	12673.0	7807.0	5953.0	5495.0	11716.0	1964.0	3291.0	3397.0	2143.0	3271.0	1699.0	10708.0	2861.0	13345.0	9847.0	2592.0	16140.0	21354.0	14290.0	12604.0	10615.0	867.0	2461.0	942.0	7589.0	1261298.0	1718558.43114
IXI561-IOP-1152	2060.0	1340.0	5419.0	2676.0	1587.0	6807.0	8328.0	8146.0	1666.0	10777.0	6237.0	4715.0	4124.0	8336.0	1926.0	2470.0	3372.0	2020.0	3857.0	1684.0	7130.0	2478.0	9962.0	6943.0	2425.0	11749.0	19040.0	10814.0	11362.0	9663.0	932.0	2181.0	1063.0	6264.0	981556.0	1274498.89516
IXI562-Guys-1131	2422.0	1659.0	6686.0	1939.0	2349.0	10205.0	10862.0	11128.0	2195.0	10104.0	7438.0	4927.0	5742.0	9379.0	2642.0	2904.0	4347.0	2641.0	3164.0	1275.0	8581.0	2619.0	12845.0	7781.0	2097.0	13783.0	21778.0	12366.0	12846.0	12621.0	942.0	2802.0	1189.0	7281.0	1097135.0	1480710.55492
IXI563-IOP-1153	2255.0	1360.0	4749.0	2549.0	1368.0	8338.0	10422.0	8410.0	2033.0	10085.0	6192.0	5579.0	5798.0	8649.0	1689.0	2817.0	4151.0	2797.0	3154.0	1779.0	7445.0	2637.0	11883.0	7937.0	2133.0	15760.0	21543.0	12057.0	12467.0	12687.0	1126.0	1897.0	1221.0	5956.0	1042222.0	1398161.38114
IXI565-HH-2534	2486.0	1825.0	4892.0	2805.0	1913.0	8310.0	10911.0	8668.0	2855.0	11374.0	6722.0	6042.0	4044.0	10355.0	1970.0	3098.0	4780.0	2472.0	3270.0	1745.0	9263.0	3525.0	10539.0	9516.0	2610.0	12563.0	21199.0	11215.0	11256.0	10013.0	841.0	2348.0	1113.0	7595.0	1139481.0	1644213.04479
IXI566-HH-2535	1728.0	1303.0	5257.0	2619.0	1506.0	7029.0	8570.0	8193.0	2855.0	11007.0	6318.0	5826.0	4218.0	8261.0	1653.0	2730.0	4402.0	2092.0	3512.0	1755.0	8581.0	2575.0	11222.0	9653.0	2317.0	12944.0	17780.0	12785.0	11617.0	10316.0	894.0	2500.0	1334.0	6690.0	1008609.0	1357572.54144
IXI567-HH-2536	2147.0	1166.0	6731.0	2174.0	1914.0	8828.0	10912.0	8844.0	2113.0	10352.0	6993.0	4237.0	4732.0	11083.0	1937.0	3583.0	4868.0	2207.0	4173.0	1509.0	7866.0	2109.0	12037.0	8968.0	2417.0	13613.0	21320.0	11558.0	11183.0	9692.0	882.0	1974.0	1008.0	6897.0	1063685.0	1540753.53299
IXI568-HH-2607	1435.0	1578.0	4632.0	2142.0	1769.0	7800.0	9068.0	10859.0	1620.0	11159.0	6824.0	3921.0	4577.0	7430.0	1838.0	2500.0	4217.0	1711.0	3302.0	1040.0	6159.0	2676.0	9671.0	7149.0	1929.0	13317.0	20731.0	10500.0	9390.0	7768.0	1096.0	2243.0	950.0	6334.0	964036.0	1327050.75992
IXI569-Guys-1101	2526.0	2736.0	6726.0	4105.0	2210.0	9491.0	15117.0	14171.0	2814.0	12595.0	8956.0	7058.0	5574.0	11714.0	1730.0	3764.0	4962.0	3060.0	3705.0	2406.0	9733.0	3773.0	15241.0	10436.0	3853.0	18500.0	20735.0	13710.0	10520.0	10969.0	1014.0	2137.0	1201.0	7133.0	1280853.0	1797443.65618
IXI571-IOP-1154	1481.0	1113.0	4462.0	2729.0	1535.0	8897.0	11960.0	8633.0	2290.0	10494.0	6932.0	7214.0	4208.0	8238.0	2069.0	2945.0	4588.0	2179.0	3693.0	1760.0	8207.0	1949.0	10468.0	8296.0	1750.0	14326.0	18087.0	13701.0	10865.0	9132.0	738.0	2156.0	1035.0	5722.0	1058542.0	1454702.58805
IXI572-HH-2605	2353.0	1687.0	5801.0	2262.0	1328.0	8767.0	11533.0	10734.0	2578.0	12331.0	6541.0	4690.0	5148.0	10134.0	1733.0	2682.0	4206.0	2213.0	2907.0	1686.0	7634.0	3280.0	11582.0	8000.0	1851.0	15941.0	17062.0	11521.0	11273.0	8778.0	967.0	2140.0	919.0	6746.0	1027815.0	1396217.59331
IXI573-IOP-1155	2127.0	1022.0	4290.0	1758.0	1676.0	7870.0	9178.0	10601.0	1628.0	9049.0	5683.0	5242.0	5426.0	8310.0	1785.0	2299.0	3261.0	1629.0	2850.0	1269.0	7024.0	1621.0	9900.0	6990.0	1859.0	10650.0	17699.0	9790.0	10744.0	7166.0	699.0	1953.0	763.0	5273.0	953216.0	1289195.19355
IXI574-IOP-1156	2064.0	1505.0	5876.0	2183.0	1374.0	8844.0	10650.0	9473.0	2382.0	11487.0	6761.0	4337.0	5106.0	8047.0	1806.0	2948.0	3677.0	1677.0	3698.0	1438.0	8839.0	2913.0	10775.0	8372.0	1649.0	13679.0	18934.0	12189.0	11127.0	13420.0	871.0	2102.0	1530.0	6212.0	1076949.0	1503900.53768
IXI575-HH-2658	2270.0	1451.0	5250.0	3075.0	1785.0	9142.0	10879.0	10320.0	2195.0	10886.0	5437.0	6084.0	4575.0	8523.0	2158.0	2858.0	3590.0	1816.0	2957.0	1884.0	7282.0	2394.0	10409.0	8235.0	1882.0	14394.0	17334.0	10672.0	10572.0	9571.0	725.0	2594.0	943.0	5536.0	1023765.0	1029595.38742
IXI576-Guys-1077	1903.0	1574.0	4648.0	2109.0	1699.0	8841.0	9750.0	8203.0	1995.0	11437.0	5651.0	5311.0	3785.0	9080.0	1492.0	3008.0	4058.0	1979.0	2538.0	1692.0	7155.0	2555.0	7877.0	8011.0	2134.0	12352.0	16628.0	10180.0	8837.0	10199.0	856.0	1782.0	931.0	5551.0	1003227.0	1348458.98495
IXI577-HH-2661	2980.0	1548.0	6749.0	2290.0	1748.0	8154.0	8922.0	9545.0	1534.0	9219.0	6190.0	3188.0	3276.0	8636.0	1583.0	3548.0	3773.0	1971.0	2591.0	1336.0	8477.0	2813.0	12031.0	6744.0	2100.0	12219.0	19415.0	11526.0	9815.0	9450.0	836.0	2226.0	975.0	5794.0	1015063.0	1463574.57596
IXI578-Guys-1078	1917.0	1280.0	5008.0	2926.0	2169.0	7175.0	8559.0	7967.0	2746.0	10988.0	7878.0	6798.0	5041.0	10594.0	2360.0	3029.0	4300.0	2464.0	3824.0	2294.0	7660.0	3131.0	10973.0	8621.0	2174.0	13519.0	22620.0	11987.0	11832.0	11570.0	772.0	2119.0	863.0	6835.0	1202204.0	1655264.92168
IXI579-Guys-1126	2781.0	1588.0	7009.0	2005.0	1969.0	8859.0	10454.0	12014.0	2523.0	8797.0	7760.0	4650.0	4799.0	12293.0	1767.0	3340.0	4509.0	2452.0	3561.0	1244.0	8334.0	2727.0	12050.0	10109.0	2908.0	16672.0	22791.0	12267.0	13082.0	10967.0	1005.0	2518.0	914.0	6537.0	1115416.0	1526862.89994
IXI582-Guys-1127	2613.0	1530.0	4956.0	2704.0	1848.0	9732.0	14226.0	11511.0	3174.0	11298.0	8299.0	6108.0	5702.0	12710.0	2032.0	3026.0	4264.0	2398.0	4678.0	2052.0	8811.0	2721.0	11348.0	10519.0	2404.0	16654.0	22265.0	13725.0	13707.0	13506.0	1086.0	2214.0	1167.0	7699.0	1246157.0	1661120.17007
IXI584-Guys-1129	3598.0	2516.0	5483.0	2394.0	2533.0	13150.0	13715.0	12530.0	3229.0	12511.0	9892.0	6325.0	6647.0	13634.0	2750.0	4166.0	4668.0	3082.0	4916.0	2076.0	10567.0	3700.0	15084.0	11617.0	2690.0	14635.0	26372.0	16320.0	15543.0	14036.0	1078.0	3334.0	1225.0	9001.0	1420923.0	1879367.10363
IXI585-Guys-1130	2764.0	1420.0	8406.0	2534.0	2010.0	9701.0	10741.0	12805.0	3538.0	9411.0	7283.0	6423.0	5124.0	12611.0	2449.0	3633.0	4689.0	2403.0	3397.0	1566.0	10103.0	2844.0	13201.0	10013.0	2433.0	16523.0	21854.0	14251.0	12270.0	11786.0	1088.0	2501.0	1069.0	6685.0	1185176.0	1605690.04392
IXI586-HH-2451	4400.0	1813.0	5611.0	3745.0	2416.0	10297.0	13553.0	12548.0	3025.0	12879.0	8349.0	5099.0	5984.0	12769.0	1910.0	3773.0	5215.0	2508.0	5865.0	1838.0	8933.0	2903.0	12193.0	12501.0	3209.0	19171.0	25083.0	14965.0	18137.0	10655.0	966.0	2858.0	1215.0	8084.0	1372009.0	1919385.48935
IXI587-Guys-1128	3788.0	1923.0	6474.0	2495.0	2816.0	12042.0	13289.0	14095.0	3404.0	11482.0	10041.0	7053.0	6427.0	12362.0	2666.0	3233.0	5691.0	3126.0	4503.0	1551.0	9565.0	3936.0	15073.0	11284.0	3012.0	18051.0	25622.0	13812.0	16009.0	15869.0	829.0	2328.0	1177.0	8332.0	1413775.0	1931501.31218
IXI588-IOP-1158	2214.0	850.0	5320.0	2954.0	2124.0	9796.0	10832.0	9500.0	2116.0	12630.0	6904.0	6101.0	5890.0	10580.0	1929.0	3305.0	4996.0	3051.0	3799.0	2157.0	9013.0	2388.0	12064.0	6958.0	2127.0	11370.0	21027.0	10588.0	11409.0	8436.0	996.0	1982.0	1110.0	6573.0	1079121.0	1408374.5097
IXI589-Guys-1080	3259.0	2958.0	7757.0	2580.0	2448.0	10514.0	15032.0	11599.0	2363.0	14122.0	8065.0	6687.0	6067.0	11360.0	2168.0	3052.0	4435.0	2198.0	3000.0	1522.0	9267.0	3089.0	11299.0	10200.0	3692.0	16323.0	22207.0	12492.0	14343.0	10490.0	1050.0	2498.0	1309.0	6821.0	1275694.0	1726017.69633
IXI591-Guys-1084	1981.0	1398.0	5852.0	2241.0	2205.0	8662.0	7756.0	7930.0	1878.0	10269.0	6036.0	3857.0	4308.0	8253.0	2073.0	2569.0	2896.0	1989.0	2776.0	1485.0	7621.0	2638.0	11319.0	6289.0	2425.0	12576.0	17989.0	10498.0	11622.0	8085.0	853.0	2428.0	915.0	5564.0	989557.0	1348702.15089
IXI592-Guys-1085	2043.0	1637.0	5904.0	2758.0	2309.0	9800.0	12003.0	11038.0	2737.0	12621.0	8543.0	6593.0	5108.0	11379.0	2001.0	3688.0	4140.0	2996.0	3455.0	1774.0	11730.0	2555.0	14033.0	10853.0	3023.0	19290.0	25518.0	13707.0	11927.0	10243.0	1073.0	2966.0	1152.0	7519.0	1269868.0	1775361.72885
IXI593-Guys-1109	2110.0	1547.0	5406.0	1938.0	2079.0	8552.0	10460.0	9420.0	2060.0	9886.0	6013.0	4622.0	4168.0	8307.0	1746.0	2571.0	4394.0	1548.0	2862.0	1214.0	7202.0	2242.0	10142.0	7437.0	1982.0	13005.0	15977.0	9916.0	10705.0	8292.0	817.0	2612.0	919.0	5879.0	973980.0	1342172.04389
IXI594-Guys-1089	2453.0	2098.0	6027.0	2445.0	2186.0	10521.0	10440.0	10885.0	2101.0	9469.0	7437.0	4653.0	4925.0	10143.0	2210.0	2844.0	4376.0	1956.0	3312.0	1876.0	7600.0	3461.0	11055.0	7816.0	2641.0	13328.0	18407.0	11774.0	11248.0	9695.0	1016.0	2972.0	1055.0	6750.0	1046326.0	1486182.47933
IXI595-IOP-1159	2801.0	729.0	5678.0	3344.0	1714.0	7073.0	10628.0	9779.0	2209.0	11794.0	7852.0	6029.0	5077.0	9559.0	1833.0	3355.0	3767.0	2566.0	3217.0	1537.0	8282.0	1832.0	12671.0	9637.0	1338.0	15858.0	22015.0	13466.0	11559.0	11073.0	1104.0	1984.0	921.0	6738.0	1131448.0	1464918.95801
IXI596-IOP-1160	2683.0	1651.0	5865.0	2371.0	1619.0	10482.0	13049.0	11704.0	2458.0	12148.0	8077.0	6308.0	5720.0	12816.0	1451.0	3396.0	4515.0	2261.0	2594.0	1326.0	9429.0	2282.0	12768.0	8775.0	2894.0	14033.0	23681.0	12619.0	11500.0	10734.0	952.0	2281.0	914.0	6667.0	1146207.0	1446709.77046
IXI597-IOP-1161	1991.0	973.0	4733.0	2401.0	1352.0	7745.0	9042.0	8214.0	1904.0	8577.0	5997.0	4924.0	4300.0	7664.0	1755.0	3590.0	3500.0	1997.0	2483.0	1465.0	8084.0	2095.0	11418.0	6387.0	1689.0	12241.0	18089.0	11338.0	11187.0	6873.0	758.0	1744.0	1109.0	5269.0	907198.0	1224862.69313
IXI598-HH-2606	2325.0	1583.0	5009.0	2295.0	1452.0	9385.0	9343.0	9008.0	1933.0	10611.0	6277.0	4752.0	4361.0	8968.0	1684.0	2810.0	4156.0	2004.0	2942.0	1370.0	6745.0	2306.0	11030.0	7552.0	1990.0	13066.0	17972.0	10909.0	12392.0	8056.0	1014.0	2361.0	1241.0	5917.0	1039325.0	1469564.44582
IXI599-HH-2659	2694.0	2308.0	4938.0	4039.0	2468.0	11487.0	9709.0	11906.0	2909.0	13627.0	8452.0	6002.0	6479.0	10705.0	2530.0	3510.0	4942.0	2766.0	4036.0	2331.0	8624.0	3317.0	12888.0	12016.0	3151.0	17341.0	27493.0	15054.0	14159.0	13643.0	911.0	2634.0	1433.0	7590.0	1326709.0	1828927.76803
IXI600-HH-2660	2360.0	2118.0	8686.0	3602.0	2592.0	11633.0	13171.0	10970.0	2982.0	12407.0	8227.0	7432.0	6017.0	14183.0	2109.0	3680.0	5057.0	2559.0	3965.0	2803.0	11022.0	3618.0	14535.0	9165.0	3295.0	17372.0	26412.0	14234.0	13923.0	13203.0	965.0	2905.0	927.0	7514.0	1216783.0	1647606.71339
IXI601-HH-2700	1869.0	618.0	5376.0	3033.0	2941.0	8006.0	10434.0	11395.0	2380.0	11770.0	8099.0	6312.0	4456.0	9093.0	2208.0	3251.0	5267.0	3005.0	4183.0	1889.0	8719.0	3230.0	13905.0	9701.0	2619.0	16441.0	21417.0	13399.0	12335.0	11187.0	1138.0	2747.0	1202.0	7334.0	1083088.0	1552314.33512
IXI603-HH-2701	2412.0	2077.0	5453.0	3010.0	1921.0	7495.0	9152.0	9292.0	2624.0	11792.0	7330.0	5054.0	5201.0	8595.0	2079.0	3168.0	4290.0	2715.0	2994.0	1688.0	10694.0	2648.0	11447.0	8990.0	2761.0	15234.0	20305.0	10396.0	11626.0	10949.0	731.0	2950.0	1125.0	6693.0	1109229.0	1626735.40532
IXI605-HH-2598	1858.0	1198.0	6333.0	2509.0	1681.0	7919.0	9694.0	9746.0	2014.0	8662.0	6576.0	4286.0	3927.0	8574.0	1787.0	3129.0	3279.0	2012.0	2523.0	1300.0	7794.0	2435.0	11046.0	8471.0	1814.0	11355.0	18094.0	10309.0	10302.0	8293.0	701.0	2491.0	994.0	6700.0	933813.0	1364303.73793
IXI606-HH-2601	2401.0	2268.0	5910.0	2974.0	1614.0	7958.0	8772.0	11241.0	2294.0	10421.0	6999.0	4239.0	4078.0	9732.0	1722.0	3430.0	4893.0	2219.0	3648.0	1615.0	8778.0	3157.0	13552.0	8278.0	2564.0	13725.0	20089.0	12056.0	10815.0	12633.0	839.0	2291.0	1115.0	7991.0	1076871.0	1560785.09801
IXI607-Guys-1097	2235.0	1212.0	5063.0	2596.0	1499.0	9612.0	10910.0	10068.0	1987.0	11773.0	6709.0	4713.0	5058.0	11570.0	1689.0	3033.0	3181.0	2298.0	2872.0	1419.0	8197.0	2759.0	11163.0	8049.0	1602.0	13272.0	19252.0	13025.0	10161.0	13488.0	930.0	2487.0	1005.0	6968.0	1040441.0	1683533.2762
IXI608-HH-2599	1885.0	1348.0	4480.0	3088.0	2386.0	8434.0	11034.0	10671.0	2360.0	11009.0	8002.0	6546.0	4579.0	10929.0	2335.0	3395.0	4542.0	2617.0	4067.0	2181.0	9368.0	2970.0	13173.0	10223.0	2372.0	13386.0	21346.0	13247.0	11725.0	10649.0	838.0	2435.0	1302.0	7523.0	1199662.0	1769771.98978
IXI609-HH-2600	2338.0	2131.0	6592.0	2859.0	2372.0	8513.0	9138.0	9965.0	2681.0	10648.0	8070.0	6179.0	5640.0	10752.0	1913.0	3011.0	4216.0	2685.0	4455.0	1870.0	9504.0	4348.0	14074.0	9147.0	2543.0	15698.0	24606.0	12562.0	13694.0	14799.0	990.0	2574.0	1258.0	7423.0	1146016.0	1663847.84549
IXI610-HH-2649	2299.0	1799.0	7406.0	2364.0	2234.0	9582.0	9114.0	9213.0	2953.0	9529.0	7574.0	5032.0	5489.0	10007.0	2303.0	3527.0	4594.0	2363.0	4188.0	1467.0	9628.0	2507.0	12642.0	10093.0	2609.0	15234.0	23115.0	14221.0	11529.0	12897.0	940.0	1946.0	796.0	6372.0	1128273.0	1571506.75347
